period,relative_time,series,mean_log_price,mean_price,units
2025-08-18,60,beef,5.075777136245124,172.32362523597584,8
2025-08-25,61,beef,5.096997831807886,169.68816153118385,7
2025-09-01,62,beef,5.120766765750515,171.67607519328507,8
2025-09-08,63,beef,5.289588268952046,206.632171875898,8
2025-09-15,64,beef,5.006056839728543,155.16879958110724,8
2025-09-22,65,beef,5.168160364139946,182.68775662976148,8
2025-09-29,66,beef,5.384463781050251,246.92706727376682,8
2025-10-06,67,beef,5.277517730274893,243.1810198836135,8
2025-10-13,68,beef,5.228068791058662,201.39032181631052,8
2025-10-20,69,beef,5.0523444272224936,172.26017657783456,8
2025-10-27,70,beef,5.258952823846377,211.26160521141531,8
2025-11-03,71,beef,5.259088233274472,200.67725325976556,8
2025-11-10,72,beef,5.0923332871242595,168.71968145036283,8
2025-11-17,73,beef,5.107949118362931,179.86183620449634,8
2025-11-24,74,beef,5.155658760994326,185.6211117930689,8
2025-12-01,75,beef,5.2605205784341,233.7634220043046,8
2025-12-08,76,beef,5.331795301171368,252.6332200296082,8
2025-12-15,77,beef,5.669855209812355,629.2761917802527,7
2025-12-22,78,beef,4.943136372642533,165.49579329026457,8
2025-12-29,79,beef,5.1744049142647155,180.4883049414548,8
2026-01-05,80,beef,4.875235081737851,144.1387260502167,8
2026-01-12,81,beef,5.056583744726428,159.99327488754523,8
2026-01-19,82,beef,5.1512883649561,183.13309506671078,8
2026-01-26,83,beef,5.24039112298361,227.37417884625842,7
2026-02-02,84,beef,5.137736660589015,236.80426669394672,8
2026-02-09,85,beef,5.0916817696332926,172.64940406075166,8
2026-02-16,86,beef,5.477848971421408,443.8594259237132,7
2026-02-23,87,beef,5.433506558906877,831.7171371664172,7
2026-03-02,88,beef,5.0223969112625495,157.32930474893945,8
2026-03-09,89,beef,5.010557268833091,155.5114868063312,8
2026-03-16,90,beef,5.058282125905086,165.83903295798444,8
2026-03-23,91,beef,5.149424411995134,180.07389426228568,8
2026-03-30,92,beef,4.867019887771183,136.02674910912398,6
2026-04-06,93,beef,5.149570885168358,176.50860386374754,8
2026-04-13,94,beef,5.121631791699236,174.81945630416413,8
2026-04-20,95,beef,5.107849197872306,168.51956251001644,8
2026-04-27,96,beef,5.054055658914677,167.33405724378508,8
2026-05-04,97,beef,5.256490875816178,207.20277843676874,8
2026-05-11,98,beef,5.071220844120405,168.83730537006574,8
2026-05-18,99,beef,5.165549966397541,180.1994440852478,7
2026-05-25,100,beef,5.252172220214098,274.9126234977083,8
2026-06-01,101,beef,5.3561053447793086,277.27252867919566,7
2026-06-08,102,beef,6.416022533652838,1038.8361858187488,3
2023-10-23,-35,control_food,4.796240463395956,133.73072806609932,15
2023-10-30,-34,control_food,5.297761789556081,520.1490175012422,58
2023-11-06,-33,control_food,5.197308237545663,406.7137154796542,62
2023-11-13,-32,control_food,5.086930297869755,524.0823292062312,60
2023-11-20,-31,control_food,5.15922827137299,277.8937191844851,64
2023-11-27,-30,control_food,4.984319451398505,190.87847420230815,63
2023-12-04,-29,control_food,4.89884358065284,164.04353159495003,65
2023-12-11,-28,control_food,5.032427332007915,202.89851077352787,61
2023-12-18,-27,control_food,5.064063212475065,318.4976033344218,54
2023-12-25,-26,control_food,4.97258423866427,437.6649510525378,62
2024-01-01,-25,control_food,4.973084804708738,395.79642455818896,66
2024-01-08,-24,control_food,4.987916752282601,306.4726093381372,64
2024-01-15,-23,control_food,4.999873683017106,220.4477447880218,63
2024-01-22,-22,control_food,4.95372175259289,383.16495357857883,66
2024-01-29,-21,control_food,5.02251067433746,206.68902576300596,64
2024-02-05,-20,control_food,5.127070127310682,770.0809949620774,66
2024-02-12,-19,control_food,5.111637040720657,282.89361632113645,67
2024-02-19,-18,control_food,5.0648797419002545,383.54462453971956,66
2024-02-26,-17,control_food,4.978043315458286,277.67275163339264,63
2024-03-04,-16,control_food,5.05134932463895,226.87844901162484,63
2024-03-11,-15,control_food,5.258116009660734,457.1004331814166,66
2024-03-18,-14,control_food,4.8766989738825215,208.60832877284605,65
2024-03-25,-13,control_food,5.028282649574596,228.4757422270822,58
2024-04-01,-12,control_food,4.961314758415379,493.83171380121877,65
2024-04-08,-11,control_food,4.9399350341833275,456.48012992369644,64
2024-04-15,-10,control_food,5.230290197203419,419.9597638323192,65
2024-04-22,-9,control_food,5.307564432019283,574.6853678490683,64
2024-04-29,-8,control_food,4.875816435801948,162.79112700096613,62
2024-05-06,-7,control_food,4.926913231553608,180.59660515951543,63
2024-05-13,-6,control_food,5.098901172753882,415.7787385559985,47
2024-05-27,-4,control_food,5.012108041890091,357.1489366101028,67
2024-06-03,-3,control_food,5.23074598867548,717.1270090535123,66
2024-06-10,-2,control_food,5.1441947256394664,360.04860674467113,67
2024-06-17,-1,control_food,5.080986645318601,230.2799890834077,59
2024-07-01,1,control_food,5.173645961794233,588.2729462689539,65
2024-07-08,2,control_food,4.818392315470905,157.36719411845488,64
2024-07-15,3,control_food,5.199152570522046,726.172218244083,61
2024-07-22,4,control_food,4.955435807591746,312.0770453313854,63
2024-07-29,5,control_food,5.024106083920337,304.8353047058518,66
2024-08-05,6,control_food,4.9484236972593445,241.69102798216994,65
2024-08-12,7,control_food,5.222079881491718,551.200876333813,60
2024-08-19,8,control_food,5.1094457589306925,224.87615992084676,64
2024-08-26,9,control_food,5.280380666778556,577.2721511819658,61
2024-09-02,10,control_food,5.105025490143811,402.39250241746424,39
2024-10-07,15,control_food,5.181935432901596,454.08073900393964,65
2024-10-14,16,control_food,5.238480556728404,344.26336836150733,57
2024-10-21,17,control_food,5.301625138526771,335.4599503925391,61
2024-10-28,18,control_food,5.213832837100459,303.4834774784099,62
2024-11-04,19,control_food,5.154748788530757,248.96200024527323,59
2024-11-11,20,control_food,5.063571235577287,287.1257652110797,63
2024-11-18,21,control_food,5.048588862356374,339.1679387135854,66
2024-11-25,22,control_food,5.320889995607706,488.30136290547676,65
2024-12-02,23,control_food,5.268471646580602,730.7662119599056,61
2024-12-09,24,control_food,5.265189133878076,447.5424316600681,65
2024-12-16,25,control_food,5.446280789055559,510.7879981158511,58
2024-12-23,26,control_food,5.268040810725447,479.14467198930583,61
2024-12-30,27,control_food,5.0438236252520054,210.17447057585545,65
2025-01-06,28,control_food,5.0535660787109595,307.8377905722434,65
2025-01-13,29,control_food,5.121437830251226,455.6962717539865,64
2025-01-20,30,control_food,5.229495216787325,318.92937156172627,62
2025-01-27,31,control_food,5.091134656718631,458.20886514627824,61
2025-02-03,32,control_food,5.064714385401548,405.9090605644272,63
2025-02-10,33,control_food,5.029418629053623,218.42704173097133,65
2025-02-17,34,control_food,5.335505269066555,479.070955258973,63
2025-02-24,35,control_food,4.976458793168834,200.74058630531093,63
2025-03-03,36,control_food,5.007185359500889,237.96010446071506,64
2025-03-10,37,control_food,4.932594083186775,397.78657132570333,65
2025-03-17,38,control_food,5.0797002542317085,408.4223528399539,65
2025-03-24,39,control_food,5.106623287718686,501.15282211650947,65
2025-03-31,40,control_food,5.062404415263395,402.0867890714156,67
2025-04-07,41,control_food,4.995514627560686,225.41676714816384,66
2025-04-14,42,control_food,5.066382594716141,225.99101559407967,57
2025-04-21,43,control_food,5.088341492584781,310.28672136976024,65
2025-04-28,44,control_food,5.198242862029866,428.59679177844447,64
2025-05-05,45,control_food,5.214223079188444,947.7975924654544,60
2025-05-12,46,control_food,5.057575649511701,381.143066018959,64
2025-05-19,47,control_food,5.022783588084563,293.3964895633475,64
2025-05-26,48,control_food,5.114141777909002,352.17078472084563,62
2025-06-02,49,control_food,4.778965207382761,346.0767775617228,46
2025-06-09,50,control_food,5.2788985552956715,486.3895833389095,40
2025-06-16,51,control_food,5.251667185394628,904.5335584873101,39
2025-06-23,52,control_food,5.086500252193444,663.5371804560808,41
2025-06-30,53,control_food,4.803011836788943,157.61987333584264,41
2025-07-07,54,control_food,4.873191592307942,186.08675705906086,40
2025-07-14,55,control_food,5.38151266038411,574.4708706693547,40
2025-07-21,56,control_food,5.105976602068406,397.55090958925655,39
2025-07-28,57,control_food,5.057132331355479,507.2687746585986,41
2025-08-04,58,control_food,4.941881577244634,212.7985597225848,66
2025-08-11,59,control_food,5.186809881185662,493.6428595415823,64
2025-08-18,60,control_food,4.941366368743695,185.07210981228275,62
2025-08-25,61,control_food,5.100070439145433,259.65606476313746,60
2025-09-01,62,control_food,4.954162056403009,254.82017253420057,63
2025-09-08,63,control_food,4.888587619436973,208.967117437753,64
2025-09-15,64,control_food,5.262308300485108,432.16410678681626,64
2025-09-22,65,control_food,5.153242217727731,297.6275342116997,61
2025-09-29,66,control_food,5.00539619279415,302.3341001280471,67
2025-10-06,67,control_food,5.030855305944396,254.71809525132673,67
2025-10-13,68,control_food,5.068836436542763,243.10443480155845,67
2025-10-20,69,control_food,4.907422824151515,262.9559908875015,64
2025-10-27,70,control_food,5.096089268579419,251.5524120322006,64
2025-11-03,71,control_food,5.007796280307378,278.38597455340243,64
2025-11-10,72,control_food,4.992762506023023,229.11400387685208,63
2025-11-17,73,control_food,5.116709536141216,368.7944451691505,62
2025-11-24,74,control_food,5.030780339928754,227.27722024482864,64
2025-12-01,75,control_food,5.441764850788465,711.0283302795868,60
2025-12-08,76,control_food,4.979039324585846,246.2141998724887,63
2025-12-15,77,control_food,5.06485846469253,252.14708527974975,58
2025-12-22,78,control_food,4.947985209163871,298.9707781176544,61
2025-12-29,79,control_food,5.1367034670889415,300.1779955584719,63
2026-01-05,80,control_food,4.946548898171896,280.84236730972594,62
2026-01-12,81,control_food,4.916336589214265,274.4888275292149,63
2026-01-19,82,control_food,4.852476994643167,180.22693347266338,63
2026-01-26,83,control_food,4.948597278423735,225.04379819876064,66
2026-02-02,84,control_food,4.901653513378786,182.40822857094503,63
2026-02-09,85,control_food,4.980065723294145,231.63467726184547,64
2026-02-16,86,control_food,4.819013648588783,177.47621408445792,68
2026-02-23,87,control_food,4.938418215220585,296.7300963055206,65
2026-03-02,88,control_food,5.000740674716211,824.6774289933321,66
2026-03-09,89,control_food,5.0594898964547355,391.8571170757281,65
2026-03-16,90,control_food,4.919609697731755,330.1009614826091,65
2026-03-23,91,control_food,4.698659846041821,161.67823587122567,66
2026-03-30,92,control_food,4.8806596835392915,173.1059875665925,58
2026-04-06,93,control_food,4.942059445287865,253.10445813395881,64
2026-04-13,94,control_food,5.051104346700227,659.8678786206673,66
2026-04-20,95,control_food,4.80048339503169,210.75894616612422,64
2026-04-27,96,control_food,4.991354432025206,434.6483455756583,66
2026-05-04,97,control_food,4.769305980224823,178.20721142265455,65
2026-05-11,98,control_food,4.8275426999646625,273.20800375124014,62
2026-05-18,99,control_food,4.857137084553079,198.2142455407003,63
2026-05-25,100,control_food,4.888718088488333,241.12846708281572,65
2026-06-01,101,control_food,4.769501531096592,248.09735045938035,65
2026-06-08,102,control_food,4.750873042232031,210.03193469722856,20
2023-10-23,-35,dairy_cattle,4.739424971868586,130.00688709671078,2
2023-10-30,-34,dairy_cattle,5.39335363825129,271.15211068845036,7
2023-11-06,-33,dairy_cattle,4.974749726077069,163.00165611612863,8
2023-11-13,-32,dairy_cattle,4.956449966896715,183.33749230126216,8
2023-11-20,-31,dairy_cattle,5.19585334915124,234.32666064695005,8
2023-11-27,-30,dairy_cattle,5.0775292204436315,212.1808697485524,8
2023-12-04,-29,dairy_cattle,5.10833194640256,202.6208264088301,8
2023-12-11,-28,dairy_cattle,4.95030773515207,165.58628782153673,8
2023-12-18,-27,dairy_cattle,5.2167632592435815,400.37683759348033,8
2023-12-25,-26,dairy_cattle,5.117220523553138,201.91192489644686,8
2024-01-01,-25,dairy_cattle,5.007727126946926,174.53253791301802,8
2024-01-08,-24,dairy_cattle,4.883713457863888,174.40226860824492,8
2024-01-15,-23,dairy_cattle,5.086798244556977,213.43044928622083,8
2024-01-22,-22,dairy_cattle,5.075722367898787,226.12235878399238,8
2024-01-29,-21,dairy_cattle,4.9919413523510325,189.81167518938253,8
2024-02-05,-20,dairy_cattle,5.02839272656418,194.8171561094303,8
2024-02-12,-19,dairy_cattle,5.085268823533001,239.5098017964154,8
2024-02-19,-18,dairy_cattle,5.102146983044291,217.69864183097675,8
2024-02-26,-17,dairy_cattle,5.1749182765773405,205.47875422531027,8
2024-03-04,-16,dairy_cattle,4.968037781703687,193.75073683964862,8
2024-03-11,-15,dairy_cattle,5.332379978618227,261.0123136975192,8
2024-03-18,-14,dairy_cattle,5.107625296629197,200.99551285522256,7
2024-03-25,-13,dairy_cattle,4.905691374358778,172.98325928448224,8
2024-04-01,-12,dairy_cattle,4.964294221990351,196.9870869137175,8
2024-04-08,-11,dairy_cattle,5.053615417119122,182.50973576920455,8
2024-04-15,-10,dairy_cattle,5.222123604564329,263.4565625835901,8
2024-04-22,-9,dairy_cattle,5.322821228089717,249.96337646832498,8
2024-04-29,-8,dairy_cattle,5.1531500421563505,195.04996231665666,8
2024-05-06,-7,dairy_cattle,4.916882774965136,149.13359672192905,8
2024-05-13,-6,dairy_cattle,4.166827999490447,89.59043306204872,8
2024-05-27,-4,dairy_cattle,5.039156037282007,204.06126646990919,8
2024-06-03,-3,dairy_cattle,5.821624319459142,686.1053197536793,8
2024-06-10,-2,dairy_cattle,5.533459565862312,408.16079551891755,8
2024-06-17,-1,dairy_cattle,4.921446252238475,148.57789216572147,8
2024-07-01,1,dairy_cattle,5.398319309630843,285.07486502187896,8
2024-07-08,2,dairy_cattle,5.0973493668784675,263.47945722151,8
2024-07-15,3,dairy_cattle,5.12850218041241,198.8476902291681,8
2024-07-22,4,dairy_cattle,5.142467961345064,191.9616026323274,8
2024-07-29,5,dairy_cattle,5.151447193539563,224.5654816315451,8
2024-08-05,6,dairy_cattle,5.203179302106836,216.58134734765198,8
2024-08-12,7,dairy_cattle,5.319998187677022,250.49751455029568,8
2024-08-19,8,dairy_cattle,5.1526090031028575,221.78126454827301,8
2024-08-26,9,dairy_cattle,5.366465752998466,260.41586960728506,8
2024-09-02,10,dairy_cattle,4.8127257814863045,133.21831799222704,7
2024-10-07,15,dairy_cattle,5.336364224631911,260.4169908609389,8
2024-10-14,16,dairy_cattle,5.216378354411752,202.83611314887906,7
2024-10-21,17,dairy_cattle,5.1856999394008065,208.57689130643263,8
2024-10-28,18,dairy_cattle,5.443562529993116,345.97293032832613,8
2024-11-04,19,dairy_cattle,4.973949975238741,157.25659933963976,8
2024-11-11,20,dairy_cattle,4.912352576441682,154.03073280533872,8
2024-11-18,21,dairy_cattle,4.930303410962713,154.50363335608097,8
2024-11-25,22,dairy_cattle,5.17502468011088,213.71225848041965,8
2024-12-02,23,dairy_cattle,5.087920092894802,212.26471675092236,8
2024-12-09,24,dairy_cattle,5.083822564006177,187.82128242372204,8
2024-12-16,25,dairy_cattle,5.006801232830551,235.10598985396945,8
2024-12-23,26,dairy_cattle,5.505019716108707,339.5466344838371,8
2024-12-30,27,dairy_cattle,5.137573829937285,195.20637948794527,8
2025-01-06,28,dairy_cattle,5.182976899478892,205.56642549545964,8
2025-01-13,29,dairy_cattle,5.244667719344816,259.6353182975886,8
2025-01-20,30,dairy_cattle,5.053354851241573,240.45683981005715,8
2025-01-27,31,dairy_cattle,4.826959900636353,153.05158007581895,8
2025-02-03,32,dairy_cattle,5.552856117208991,355.09312610692245,8
2025-02-10,33,dairy_cattle,5.043948167732252,188.86384760293902,8
2025-02-17,34,dairy_cattle,5.123195399390044,249.69109745220345,8
2025-02-24,35,dairy_cattle,5.425151044835427,350.9184361031006,8
2025-03-03,36,dairy_cattle,5.131751484002393,185.81647975415996,8
2025-03-10,37,dairy_cattle,5.01313884470264,199.31951718922738,8
2025-03-17,38,dairy_cattle,5.238904218008616,246.42624678032038,8
2025-03-24,39,dairy_cattle,4.959763251287672,159.54238089702673,8
2025-03-31,40,dairy_cattle,5.391465000055439,292.7841568098236,8
2025-04-07,41,dairy_cattle,5.302012624624034,244.88416909076835,8
2025-04-14,42,dairy_cattle,5.371751056328071,300.36883217200955,7
2025-04-21,43,dairy_cattle,5.086991827874458,188.8958094934465,8
2025-04-28,44,dairy_cattle,5.621349826152365,355.539017033978,8
2025-05-05,45,dairy_cattle,5.216977912341413,261.9384338860025,8
2025-05-12,46,dairy_cattle,5.2230408003964195,271.329562039445,8
2025-05-19,47,dairy_cattle,4.8972617393198865,145.6163779795107,8
2025-05-26,48,dairy_cattle,5.266673459099048,287.94584124032366,8
2025-06-02,49,dairy_cattle,4.9475126467867225,216.67948665405024,7
2025-06-09,50,dairy_cattle,5.294623349836398,262.929125659488,5
2025-06-16,51,dairy_cattle,5.790643855243977,818.6751314762292,5
2025-06-23,52,dairy_cattle,5.169255639753703,262.8031914902555,5
2025-06-30,53,dairy_cattle,5.2252054340485525,239.1632724815966,5
2025-07-07,54,dairy_cattle,4.890256353223445,144.21034763829348,5
2025-07-14,55,dairy_cattle,5.468536821438065,472.75895325717863,5
2025-07-21,56,dairy_cattle,5.246981088389748,244.06422849698302,5
2025-07-28,57,dairy_cattle,5.334203919306956,317.97185120703216,5
2025-08-04,58,dairy_cattle,5.2176327118310475,236.66866985461726,8
2025-08-11,59,dairy_cattle,5.196227521674009,227.61364794113467,8
2025-08-18,60,dairy_cattle,5.0800281974495824,181.47316716461177,8
2025-08-25,61,dairy_cattle,5.293354508065995,239.75851174199147,8
2025-09-01,62,dairy_cattle,5.303402094313379,270.6309623550827,8
2025-09-08,63,dairy_cattle,5.111308956689987,238.7231843750897,8
2025-09-15,64,dairy_cattle,5.440141976754974,346.41920716100765,8
2025-09-22,65,dairy_cattle,5.224844274982385,244.66295569594348,8
2025-09-29,66,dairy_cattle,5.135842741965504,221.70347913574136,8
2025-10-06,67,dairy_cattle,5.2136135747996954,223.08877135942018,8
2025-10-13,68,dairy_cattle,5.086553855747945,189.72140055515686,8
2025-10-20,69,dairy_cattle,4.974635224260325,174.3313556117157,8
2025-10-27,70,dairy_cattle,5.263943149649542,248.19837483552183,8
2025-11-03,71,dairy_cattle,5.265049724250419,255.20307601668924,8
2025-11-10,72,dairy_cattle,5.139536169743671,255.18186589640334,8
2025-11-17,73,dairy_cattle,5.204530185415166,246.1403944725644,8
2025-11-24,74,dairy_cattle,5.030187922978369,179.15906069730693,8
2025-12-01,75,dairy_cattle,5.39849240562994,357.8082703757503,8
2025-12-08,76,dairy_cattle,5.10214158366518,189.66961789947064,8
2025-12-15,77,dairy_cattle,5.194345708954574,204.02131456441285,8
2025-12-22,78,dairy_cattle,5.218079934007138,287.07261924201265,8
2025-12-29,79,dairy_cattle,5.38717775903838,321.27040241998094,8
2026-01-05,80,dairy_cattle,5.0725299297085105,204.5714382824069,8
2026-01-12,81,dairy_cattle,5.0335728479941055,229.63683784640534,8
2026-01-19,82,dairy_cattle,4.952203611896685,162.50085421671187,8
2026-01-26,83,dairy_cattle,5.114564831478863,206.1698827126444,8
2026-02-02,84,dairy_cattle,5.079654258054881,178.6106131635181,8
2026-02-09,85,dairy_cattle,5.221645913940121,241.2971861035659,8
2026-02-16,86,dairy_cattle,4.9770754281168355,168.72173906012392,8
2026-02-23,87,dairy_cattle,5.198711316929428,268.9442788675298,8
2026-03-02,88,dairy_cattle,4.959146081150296,177.25180436127044,8
2026-03-09,89,dairy_cattle,5.285714753064328,335.8071254022435,8
2026-03-16,90,dairy_cattle,5.299226335308519,325.9536673038778,8
2026-03-23,91,dairy_cattle,5.018328618124049,180.9121175854647,8
2026-03-30,92,dairy_cattle,4.927966425189146,168.71311849109918,8
2026-04-06,93,dairy_cattle,5.29390842094589,280.1901913198635,8
2026-04-13,94,dairy_cattle,5.255232724679226,285.7626128254178,8
2026-04-20,95,dairy_cattle,5.071161765660387,183.66846483811952,8
2026-04-27,96,dairy_cattle,5.362246379892279,340.54825182926857,8
2026-05-04,97,dairy_cattle,5.205071644359662,204.9077592011298,8
2026-05-11,98,dairy_cattle,5.112108592716956,249.3958830289186,8
2026-05-18,99,dairy_cattle,5.221913455077937,238.77431714005897,8
2026-05-25,100,dairy_cattle,5.2750774066304755,232.3542099534217,8
2026-06-01,101,dairy_cattle,5.113988202979637,211.2285288610069,8
2026-06-08,102,dairy_cattle,4.983679047041217,156.94357279259404,6
2023-10-23,-35,lamb_sheep_goat,4.2160871524033166,67.76779976442876,1
2023-10-30,-34,lamb_sheep_goat,5.428173921793742,773.0381430351234,6
2023-11-06,-33,lamb_sheep_goat,5.394613866634117,2794.7839529780995,6
2023-11-13,-32,lamb_sheep_goat,4.991136832009555,344.44501234046794,6
2023-11-20,-31,lamb_sheep_goat,5.042782093391697,2334.6116596603847,6
2023-11-27,-30,lamb_sheep_goat,4.235930982206852,93.89323725403062,6
2023-12-04,-29,lamb_sheep_goat,5.05502659729538,1813.823682459181,7
2023-12-11,-28,lamb_sheep_goat,4.784368847586888,121.84263977324656,4
2023-12-18,-27,lamb_sheep_goat,1.8156345086053391,68.59619200827932,3
2023-12-25,-26,lamb_sheep_goat,6.362238110014118,3963.8972522849526,6
2024-01-01,-25,lamb_sheep_goat,5.480545349536122,4121.861951315733,6
2024-01-08,-24,lamb_sheep_goat,4.7107136535741025,128.91253298624636,6
2024-01-15,-23,lamb_sheep_goat,4.973592118367643,1803.1855005758648,7
2024-01-22,-22,lamb_sheep_goat,4.903785661442073,163.96182567237926,7
2024-01-29,-21,lamb_sheep_goat,5.854196231846337,1790.756308570819,7
2024-02-05,-20,lamb_sheep_goat,5.109049898124967,173.18445659031056,5
2024-02-12,-19,lamb_sheep_goat,4.979503635916122,1437.7557115512764,6
2024-02-19,-18,lamb_sheep_goat,5.064651225160209,166.09684564427863,7
2024-02-26,-17,lamb_sheep_goat,4.672675976342055,136.20657839523446,6
2024-03-04,-16,lamb_sheep_goat,4.745341893456977,143.88250793174709,7
2024-03-11,-15,lamb_sheep_goat,5.408552900728854,2075.820262671809,7
2024-03-18,-14,lamb_sheep_goat,5.58710213217137,1680.9310804021509,8
2024-03-25,-13,lamb_sheep_goat,5.200811012511019,187.97184790488473,6
2024-04-01,-12,lamb_sheep_goat,5.637251459276314,2796.6910816185846,5
2024-04-08,-11,lamb_sheep_goat,5.731855974064331,3761.8962316949846,5
2024-04-15,-10,lamb_sheep_goat,5.159925819977523,176.93805312208272,4
2024-04-22,-9,lamb_sheep_goat,4.770294889309229,143.49784094298823,6
2024-04-29,-8,lamb_sheep_goat,5.531193154241801,3466.2904443206667,6
2024-05-06,-7,lamb_sheep_goat,5.631853006125799,2414.7586395370627,6
