month,synthetic,treated,gap,sq_full,sq_recent
2022m7,4.907961309773612,4.896346147694128,-.011615162079484,.0049026459840058,
2022m8,4.910886072388636,4.891100725401066,-.01978534698757,.0038252632288641,
2022m9,4.937198226378765,4.882044059723269,-.0551541666554964,.0007011847205262,
2022m10,4.932630143885395,4.8629083820668,-.0697217618185944,.0001419028340125,
2022m11,4.915087655224817,4.820281565605037,-.0948060896197802,.0001735023797299,
2022m12,4.905473981759527,4.807294370078226,-.0981796116813012,.0002737552998148,
2023m1,4.904341050418906,4.823502180305079,-.0808388701138272,6.32326023840e-07,
2023m2,4.911570816930933,4.812184355372417,-.0993864615585158,.0003151477818843,
2023m3,4.909469475799519,4.799090878625398,-.1103785971741207,.0008262484510166,
2023m4,4.909357753099433,4.801558999993482,-.1077987531059517,.0006845911959696,.0003937048008483
2023m5,4.905148448071741,4.809742351716865,-.0954060963548757,.0001896690014882,.0000554926535878
2023m6,4.905025780029101,4.825910852685991,-.0791149273431104,6.34602639290e-06,.0000781779555227
2023m7,4.914038981150674,4.827513417131532,-.0865255640191425,.0000239268172976,2.04831397023e-06
2023m8,4.903447875419419,4.823502180305079,-.0799456951143398,2.85057400992e-06,.0000641771160162
2023m9,4.890577245326083,4.797442073635214,-.0931351716908697,.0001322755835946,.0000268159764609
2023m10,4.890400549895184,4.802380355275797,-.0880201946193875,.0000407827228556,4.02430399342e-09
2023m11,4.878551130226281,4.795790545596741,-.0827605846295398,1.26905906021e-06,.000027000209561
2023m12,4.881396871768046,4.77912349311153,-.1022733786565162,.0004259814987755,.000204965649436
2024m1,4.881019452380398,4.811371016571989,-.0696484358084088,.0001436551732259,.0003351946328084
2024m2,4.885717675270652,4.783316371371566,-.1024013038990867,.0004312784434843,.0002086449288446
2024m3,4.89184918169771,4.804021044733257,-.0878281369644531,.0000383665966953,1.65431694225e-08
2024m4,4.889679796667716,4.804840381116659,-.0848394155510572,.0000102743079624,9.71781906361e-06
2024m5,4.88685787263788,4.803201036487226,-.083656836150654,4.09162572449e-06,.0000184893211787
2024m6,4.891427975822234,4.815431111471288,-.0759968643509463,.0000317779681841,.0001430390373728
2024m7,4.893601464528943,4.843399374720342,-.0502020898086011,,
2024m8,4.89038309174305,4.832305758571839,-.0580773331712114,,
2024m9,4.888585272296739,4.827513417131532,-.0610718551652072,,
2024m10,4.891223272490105,4.829113417472866,-.0621098550172396,,
2024m11,4.894629524519289,4.825108606353353,-.0695209181659369,,
2024m12,4.900107025621567,4.819474788635096,-.0806322369864709,,
2025m1,4.915175500231739,4.861361591348501,-.0538139088832379,,
2025m2,4.921860001007546,4.855150391255861,-.0667096097516851,,
2025m3,4.947309914616311,4.887337077751762,-.0599728368645494,,
2025m4,4.971799290059133,4.922168312773925,-.0496309772852079,,
2025m5,5.006714669777715,4.947340443723943,-.0593742260537722,,
2025m6,5.032484729940949,5.001930853466109,-.0305538764748396,,
2025m7,5.044658360884291,5.033048888933155,-.011609471951135,,
2025m8,5.051109160281707,5.033700567027251,-.0174085932544559,,
2025m9,5.087909514549533,5.043425116919247,-.0444843976302867,,
