geo,month,measure,value,flag
ES,2025m8,THS_T,58.549999,
FI,2025m8,THS_T,6.25,
FR,2025m8,THS_T,93.5,
HR,2025m8,THS_T,3.3499999,
HU,2025m8,THS_T,2.1400001,
IE,2025m8,THS_T,38.349998,
IT,2025m8,THS_T,52.41,
LT,2025m8,THS_T,2.54,
LU,2025m8,THS_T,.69,
LV,2025m8,THS_T,1.21,
MT,2025m8,THS_T,.1,
NL,2025m8,THS_T,30.280001,
PL,2025m8,THS_T,42.240002,
PT,2025m8,THS_T,8.1499996,
RO,2025m8,THS_T,3.3499999,p
SE,2025m8,THS_T,10.56,
SI,2025m8,THS_T,1.86,
SK,2025m8,THS_T,.46000001,
DK,2025m8,THS_T,8.96,
AT,2025m9,THS_T,16.440001,
BE,2025m9,THS_T,19.129999,
BG,2025m9,THS_T,.75999999,
CY,2025m9,THS_T,.47999999,
CZ,2025m9,THS_T,5.73,
DE,2025m9,THS_T,83.550003,
EE,2025m9,THS_T,.60000002,
EL,2025m9,THS_T,3.0999999,
ES,2025m9,THS_T,61.490002,
FI,2025m9,THS_T,7.3899999,
FR,2025m9,THS_T,108.26,
HR,2025m9,THS_T,3.5999999,
HU,2025m9,THS_T,2.22,
IE,2025m9,THS_T,45.599998,
IT,2025m9,THS_T,57.669998,
LT,2025m9,THS_T,3.1400001,
LU,2025m9,THS_T,.75,
LV,2025m9,THS_T,1.22,
MT,2025m9,THS_T,.1,
NL,2025m9,THS_T,35.939999,
PL,2025m9,THS_T,53.82,
PT,2025m9,THS_T,8.3599997,
RO,2025m9,THS_T,3.8499999,p
SE,2025m9,THS_T,12.42,
SI,2025m9,THS_T,2.6300001,
SK,2025m9,THS_T,.58999997,
DK,2025m9,THS_T,10.02,
