geo,month,measure,value,flag
CZ,2025m7,THS_HD,16.76,
DE,2025m7,THS_HD,234.47,
EE,2025m7,THS_HD,2.3199999,
EL,2025m7,THS_HD,13.15,
ES,2025m7,THS_HD,214.75,
FI,2025m7,THS_HD,19.09,
FR,2025m7,THS_HD,316.84,
HR,2025m7,THS_HD,13.2,
HU,2025m7,THS_HD,9.2299995,
IE,2025m7,THS_HD,118.91,
IT,2025m7,THS_HD,215.56,
LT,2025m7,THS_HD,11.73,
LU,2025m7,THS_HD,1.85,
LV,2025m7,THS_HD,5.1999998,
MT,2025m7,THS_HD,.38,
NL,2025m7,THS_HD,157.23,
PL,2025m7,THS_HD,175.64999,
PT,2025m7,THS_HD,34.990002,
RO,2025m7,THS_HD,15.36,p
SE,2025m7,THS_HD,31.07,
SI,2025m7,THS_HD,6.6399999,
SK,2025m7,THS_HD,1.63,
DK,2025m7,THS_HD,33.080002,
AT,2025m8,THS_HD,42.240002,
BE,2025m8,THS_HD,59.689999,
BG,2025m8,THS_HD,2.28,
CY,2025m8,THS_HD,1.39,
CZ,2025m8,THS_HD,16.43,
DE,2025m8,THS_HD,198.46001,
EE,2025m8,THS_HD,1.9400001,
EL,2025m8,THS_HD,12.79,
ES,2025m8,THS_HD,194.31,
FI,2025m8,THS_HD,18.99,
FR,2025m8,THS_HD,281,
HR,2025m8,THS_HD,12.1,
HU,2025m8,THS_HD,8.1199999,
IE,2025m8,THS_HD,115.4,
IT,2025m8,THS_HD,202.23,
LT,2025m8,THS_HD,9.1400003,
LU,2025m8,THS_HD,1.8200001,
LV,2025m8,THS_HD,4.9200001,
MT,2025m8,THS_HD,.34999999,
NL,2025m8,THS_HD,145.14,
PL,2025m8,THS_HD,140.52,
PT,2025m8,THS_HD,31.440001,
RO,2025m8,THS_HD,13.63,p
SE,2025m8,THS_HD,30.690001,
SI,2025m8,THS_HD,5.8499999,
SK,2025m8,THS_HD,1.55,
DK,2025m8,THS_HD,33.73,
AT,2025m9,THS_HD,48.470001,
BE,2025m9,THS_HD,62.599998,
BG,2025m9,THS_HD,3.49,
CY,2025m9,THS_HD,1.78,
CZ,2025m9,THS_HD,18.66,
DE,2025m9,THS_HD,245.39,
EE,2025m9,THS_HD,2.3399999,
EL,2025m9,THS_HD,13.06,
ES,2025m9,THS_HD,206.34,
FI,2025m9,THS_HD,22.290001,
FR,2025m9,THS_HD,329.81,
HR,2025m9,THS_HD,13.2,
HU,2025m9,THS_HD,8.21,
IE,2025m9,THS_HD,136.3,
IT,2025m9,THS_HD,221.42999,
LT,2025m9,THS_HD,10.96,
LU,2025m9,THS_HD,2.02,
LV,2025m9,THS_HD,4.98,
MT,2025m9,THS_HD,.38,
NL,2025m9,THS_HD,171.42,
PL,2025m9,THS_HD,175.73,
PT,2025m9,THS_HD,32.32,
RO,2025m9,THS_HD,15.89,p
SE,2025m9,THS_HD,36.689999,
SI,2025m9,THS_HD,8.5,
SK,2025m9,THS_HD,1.9400001,
DK,2025m9,THS_HD,37.59,
