month,synthetic,treated,gap,sq_full,sq_recent
2023m4,.8753751510741326,.8490248233689704,-.0263503277051621,.0123576189640197,.0123576189640197
2023m5,.9139277618464672,1.001027848482169,.0871000866357019,5.22390533789e-06,5.22390533789e-06
2023m6,.8834563028030566,1.006510505516078,.1230542027130213,.001462274847997,.001462274847997
2023m7,.8949401819179281,.9333791372096731,.038438955291745,.0021506911658861,.0021506911658861
2023m8,.8995615176298656,.9709190945290942,.0713575768992286,.000181088784824,.000181088784824
2023m9,.9031180093774375,1.076593175689691,.1734751663122537,.0078607137148023,.0078607137148023
2023m10,.9820670876358085,1.095715583311927,.113648495676118,.0008313992949001,.0008313992949001
2023m11,1.047854610445605,1.225099792272584,.1772451818269782,.0085434309053332,.0085434309053332
2023m12,.9619544257746558,1.132054745285287,.1701003195106315,.0072736709748448,.0072736709748448
2024m1,.8978197141517645,.9130064570216655,.015186742869901,.0048480245913424,.0048480245913424
2024m2,.820810026116213,.8991617627924609,.0783517366762478,.0000417673124125,.0000417673124125
2024m3,.9157374315253195,1.061232674377636,.1454952428523169,.0036821525283807,.0036821525283807
2024m4,.9915098346537512,1.092078707321407,.1005688726676559,.0002482002517312,.0002482002517312
2024m5,.8901729510696086,.9027357695819482,.0125628185123396,.0052203055072379,.0052203055072379
2024m6,.9287648510061765,.920747283323559,-.0080175676826174,.0086177928280605,.0086177928280605
2024m7,1.015376165410638,1.406708853829874,.3913326884192361,,
2024m8,.9719956014485277,1.09520068727444,.1232050858259121,,
2024m9,.9305537611409742,.8782589058613235,-.0522948552796507,,
2024m10,1.058471046672369,1.003676329487437,-.0547947171849328,,
2024m11,1.038541940717191,1.04145354319011,.0029116024729188,,
2024m12,1.037440063433354,1.219694145696705,.1822540822633518,,
2025m1,.9648489323944858,1.105097334558776,.14024840216429,,
2025m2,.9300997237853728,.9842663106499088,.054166586864536,,
2025m3,.9747852838004003,.8963787081377264,-.0784065756626739,,
2025m4,.9980470751433205,.8688125164935203,-.1292345586498002,,
2025m5,1.045370798373879,.7172640029219721,-.3281067954519066,,
2025m6,1.06235490068013,.9461588930631522,-.1161960076169779,,
2025m7,1.165907580813722,.9268292815183973,-.2390782992953248,,
2025m8,1.063057402674082,1.091987236775289,.0289298341012074,,
2025m9,1.063403583786065,1.008399016916485,-.0550045668695802,,
