month,synthetic,treated,gap,sq_full,sq_recent
2023m4,1.929985142047152,2.13534917812723,.2053640360800781,.0028480764865502,.0028480764865502
2023m5,2.063102540451463,2.269028317354959,.2059257769034963,.0027884347753488,.0027884347753488
2023m6,2.022393976512963,2.40061880905609,.3782248325431272,.014278678283097,.014278678283097
2023m7,1.951910153415201,2.186051233876326,.2341410804611253,.0006046842549664,.0006046842549664
2023m8,2.044487734091589,2.374905754573672,.330418020482083,.005138970273606,.005138970273606
2023m9,2.019436654474536,2.300583044455268,.2811463899807318,.0005024313748126,.0005024313748126
2023m10,2.102896250195274,2.344686298272104,.24179004807683,.0002870097080804,.0002870097080804
2023m11,2.109569855953108,2.420368128650429,.3107982726973209,.0027109583009572,.0027109583009572
2023m12,1.973022295170727,2.193885705839802,.2208634106690752,.0014339852934585,.0014339852934585
2024m1,2.051780819267719,2.281361452645895,.2295806333781751,.0008497677161729,.0008497677161729
2024m2,1.995457229005104,2.20276477878751,.2073075497824062,.0026444132912192,.0026444132912192
2024m3,1.976864803917946,2.156402622552393,.1795378186344476,.0062716247463448,.0062716247463448
2024m4,2.048406646601225,2.329227068513365,.2808204219121397,.0004879244938432,.0004879244938432
2024m5,2.03876627650348,2.277267285009756,.2385010085062755,.0004092691019288,.0004092691019288
2024m6,1.912632433905378,2.249184267979622,.3365518340742444,.0060560185672283,.0060560185672283
2024m7,2.024443619256977,2.187174224357253,.1627306051002764,,
2024m8,2.000359643693898,2.275213849151287,.2748542054573888,,
2024m9,2.050292833102909,2.291524180348751,.2412313472458423,,
2024m10,2.157769451644376,2.37397506776956,.2162056161251842,,
2024m11,2.085034930121673,2.356125878001209,.2710909478795362,,
2024m12,2.005290339706551,2.148267696999912,.1429773572933604,,
2025m1,2.063377414925531,2.321406806055369,.2580293911298379,,
2025m2,1.946940098368176,2.137710395822245,.1907702974540688,,
2025m3,1.992880447542087,2.211565707141479,.2186852595993922,,
2025m4,2.040848860786672,2.180417502123761,.1395686413370889,,
2025m5,2.004563812902841,2.282382405139267,.2778185922364265,,
2025m6,1.967524391373673,2.235376384099496,.2678519927258232,,
2025m7,2.026854968173501,2.173614707357271,.1467597391837696,,
2025m8,1.934305882897188,2.192770231244314,.2584643483471258,,
2025m9,2.052919384685948,2.304583141341715,.2516637566557671,,
