pooled_mean,draw,beta_draw,damage_draw,price_draw,price_block1,price_block4,announcement_draw
98.325058,83,.0452391160112528,40.40765403667304,137.8929641890893,136.8421083088058,137.6579094726204,6.381412227286976
133.98633,84,.1091138880250835,55.0630060984404,149.5973979101821,152.1605443302762,137.6919714828329,17.24698844397453
126.94736,85,-.0252087488228389,52.1702718319168,163.6856645545266,143.4109069217297,139.4964976424181,-4.074735528948984
84.50155599999999,86,.0265822907283289,34.72674931357328,150.8405116089163,158.4270658390437,148.7555083266986,4.063455031588208
107.86498,87,.0386395994752941,44.3281792370024,154.040304600907,145.5576927071541,144.1003216400258,6.068543703255417
140.07367,88,.0945550465967724,57.56465861435959,143.4853325549244,157.0189472412705,153.6383698473214,14.22939265131733
258.17233,89,.027060713779756,106.0984697561204,152.8384933981454,129.4175741242729,161.718817211989,4.192387390885585
110.14497,90,.0356842766525796,45.2651636538036,144.5764582627912,141.3211095668118,147.2160142350986,5.252260567291968
128.33084,91,.096821302411114,52.73882660669919,139.889094872494,156.193063371937,148.1292835844586,14.22161379641462
113.14455,92,.0822843688189413,46.497870690654,150.1250709987223,137.3062025957313,145.6327939532937,12.87540518086939
114.99008,93,.0226499929874713,47.25630947799041,154.7627782287637,142.8076283760274,148.6460106011689,3.545375638208484
129.98201,94,.0703574740169176,53.4173912317588,139.4919526284654,150.6773151759951,140.6876711113103,10.1677976956123
90.060135,95,.0303380353835738,37.0111022723838,156.1821049296867,131.7830112394339,148.4581582777923,4.810865340841342
225.18932,96,.052983129790669,92.54377592448159,136.7033187934258,155.0770598646728,149.8698465622439,7.438281409083867
95.365616,97,.0945641108448242,39.19144210748608,144.1379323379545,138.1522171290578,147.3813723739912,14.2955468283423
153.34853,98,.0947421122144364,63.02009348697641,140.2208061165755,150.6232076131126,158.5074057021826,13.93448510917499
104.3952,99,.0886363146431972,42.902238864576,148.9595564591333,144.3733039326389,157.4468096743872,13.80604704914078
163.95123,100,.0331927306181894,67.3773778066524,137.1734630627492,128.6364658245315,136.4941901954874,4.629570808257497
139.8111,101,.0821068454686678,57.456752878668,143.8553798250794,141.8501523630312,155.2388121243086,12.30996264913942
186.89285,102,.0915587963740719,76.805463208858,153.1377373358685,147.0078752904562,139.8397420371,14.68303134413063
208.78304,103,.0515174268741194,85.80145306443521,145.1399896400713,131.3654622626419,157.6791860364607,7.673193383826511
193.93622,104,.0758490851378626,79.70000569885359,160.6695728459781,164.9256957991142,158.9004703631555,12.66072296904884
98.55487100000001,105,.0506926765661791,40.50209795957548,138.8560204992138,137.5514447882798,155.4192739202991,7.220449121067095
100.05972,106,.0552602604242727,41.1205305240336,146.9081284875942,129.1465026398479,150.1407288187423,8.346677309468276
169.69017,107,.0236781086355074,69.7358519003796,152.9770581433209,160.3037520063072,153.4560140082713,3.665431391527243
164.71515,108,.0576802922578703,67.691318278182,149.8547432937297,165.5321956889662,134.9003719624438,8.897812817524263
137.92595,109,.0381676022573672,56.682031860886,141.2030690952533,152.0206977974433,156.4253676450437,5.493553577118039
228.2332,110,.0873352279790186,93.79468848401601,133.5205849008507,158.9367803668746,143.064171792908,12.18541438305568
188.5499,111,.0319565816139845,77.486444278012,143.3583291368687,141.2037706967612,133.0059881133171,4.65522857894024
89.53312699999999,112,.1267161825819149,36.79452312794475,141.0576395314367,152.4917007836838,178.5441138932425,19.05615534740126
167.41455,113,.0527425059144684,68.800663378254,149.5303744171873,155.3179699959141,132.1685374477871,8.098291538806665
123.8168,114,.0650424038737529,50.883737269984,157.2866299811713,158.8840533606121,140.1694124473438,10.5703342528242
99.87784600000001,115,.0439396421468295,41.04578760681848,138.6416634738187,146.2502683956494,143.1065174693161,6.227684241995253
444.62579,116,.0823118040122356,182.7233613033052,141.7163656868163,146.3256093269998,158.8368846813824,12.1584581040956
151.89798,117,.0739655655026577,62.42397563304239,147.4533956032476,148.8438403782604,139.8959645816901,11.31995690113836
172.5105,118,.0869405846965181,70.89489437874001,161.0697648833021,147.9299056416562,153.3854046299483,14.63026725003246
203.45067,119,.1192803582126342,83.61006292911961,158.3108248315148,150.6294537268411,133.8318441924436,20.0557255161542
113.61374,120,.0947675731917876,46.6906889567512,132.1412152606364,136.3120896773125,151.8454581910478,13.13527215318574
196.03346,121,.0642947038556658,80.5618871975848,142.1828510885749,158.9163493737188,130.8596804237619,9.441883501406956
134.73686,122,.0012462978387222,55.3714438171768,160.8677026660555,133.6667955596065,139.1978118259151,.2006140566183852
139.16637,123,.0743817355931635,57.19179471523559,141.1862292919319,137.8921091405865,140.0832774899334,10.90210970436677
196.67673,124,.0807770690849485,80.82624535959239,161.7201830421305,139.6909778369857,149.1045588492876,13.60538698944031
93.68536400000001,125,.0599915335950468,38.50092594719632,144.2444926924498,139.1067577610382,139.798418614407,8.918284542703269
