month,synthetic,treated,gap,sq_full,sq_recent
2023m4,3.193992533815209,3.445533214944948,.2515406811297396,.0035604871897065,.0035604871897065
2023m5,3.31978303003948,3.589059139907401,.2692761098679202,.0017584930094757,.0017584930094757
2023m6,3.282742003486417,3.708191735212441,.4254497317260237,.0130506022458977,.0130506022458977
2023m7,3.21549620275857,3.502248584355232,.2867523815966626,.0005981995171777,.0005981995171777
2023m8,3.316280392384154,3.69957209120093,.3832916988167758,.0051956993367819,.0051956993367819
2023m9,3.295232467259969,3.624074275518873,.328841808258904,.0003108630587853,.0003108630587853
2023m10,3.37550213094246,3.673511961487725,.2980098305452654,.0001742576531906,.0001742576531906
2023m11,3.375964201392378,3.733852823403605,.3578886220112278,.002178847148266,.002178847148266
2023m12,3.249226901274209,3.513334922519476,.2641080212452671,.0022186434303985,.0022186434303985
2024m1,3.318677594881048,3.591266591600212,.2725889967191644,.0014916204546335,.0014916204546335
2024m2,3.254513273241429,3.521938954280619,.2674256810391906,.0019171103022326,.0019171103022326
2024m3,3.243282294968118,3.471655802648677,.2283735076805598,.006861967165614,.006861967165614
2024m4,3.305341495648581,3.641263584169348,.3359220885207668,.0006106626462743,.0006106626462743
2024m5,3.292605084479105,3.59429399485156,.3016889103724556,.0000906606539873,.0000906606539873
2024m6,3.168864554402099,3.56586397301905,.3969994186169514,.0073597386930482,.0073597386930482
2024m7,3.28563037461349,3.524004756942136,.2383743823286455,,
2024m8,3.263695322848166,3.601140523147863,.337445200299697,,
2024m9,3.311122235744627,3.61872521874228,.3076029829976532,,
2024m10,3.41423961438737,3.704998873530815,.2907592591434454,,
2024m11,3.332086556600837,3.679838694064422,.3477521374635844,,
2024m12,3.256643062511303,3.475686224210575,.2190431616992718,,
2025m1,3.305170964669939,3.643358970750984,.3381880060810443,,
2025m2,3.193533772096826,3.453157132664693,.2596233605678671,,
2025m3,3.231081220310914,3.532517972227533,.301436751916619,,
2025m4,3.274352108648283,3.495901303251414,.2215491946031309,,
2025m5,3.228413918110083,3.591266591600212,.3628526734901292,,
2025m6,3.195907479580512,3.548467252109883,.352559772529371,,
2025m7,3.266098903452485,3.498928925507807,.2328300220553219,,
2025m8,3.1802864487596,3.518387635502148,.3381011867425481,,
2025m9,3.294975718727285,3.626738061635355,.3317623429080698,,
