month,synthetic,treated,gap,synthetic_aligned,sq_full,sq_recent
2014m6,1.832979759723386,2.351375257163478,.5183954974400919,2.20983687390607,.0200331139351209,
2014m7,1.889352501808639,2.079441541679836,.190089039871197,2.266209615991323,.0348823135820212,
2014m8,1.852617019908794,2.360854037105731,.5082370171969368,2.229474134091478,.0172606789160345,
2014m9,1.973832394741362,2.509599277885271,.5357668831439086,2.350689508924046,.0252523146713098,
2014m10,2.036020550256238,2.564949357461537,.5289288072052991,2.412877664438922,.0231257998187645,
2014m11,1.927075472119635,2.433613321938192,.5065378498185571,2.303932586302319,.0168170931950612,
2014m12,1.952462422782355,2.219203463322944,.2667410405405897,2.329319536965039,.0121255496743512,
2015m1,1.918060666157649,2.397895272798371,.4798346066407218,2.294917780340333,.0106043639529452,
2015m2,1.866898881503165,2.174751743158577,.3078528616554121,2.243755995685849,.0047615868668475,
2015m3,1.960431522757307,2.302585092994046,.3421535702367393,2.337288636939991,.0012043359624081,
2015m4,1.921230586437575,2.174751743158577,.2535211567210021,2.298087700620259,.0152117584029898,
2015m5,1.869748699926498,2.174751743158577,.3050030432320792,2.246605814109182,.0051630075121746,
2015m6,1.90428790006926,2.388762754237875,.4844748541686144,2.281145014251944,.0115815779596793,
2015m7,1.932199409969765,2.041220304088876,.1090208941191109,2.309056524152449,.0717362407779428,
2015m8,1.931346212829024,2.351375257163478,.4200290443344536,2.308203327011708,.0018638155530293,
2015m9,2.030851282041021,2.46809954763559,.4372482655945693,2.407708396223705,.0036470911688532,
2015m10,2.050470680557158,2.40694514268493,.356474462127772,2.427327794739842,.0004154525047916,
2015m11,2.024179433775507,2.442347035369204,.418167601593697,2.401036547958191,.0017065563701355,
2015m12,1.985500488021636,2.272125865845949,.2866253778243133,2.36235760220432,.0081417662462465,
2016m1,1.903060100237482,2.272125865845949,.3690657656084668,2.279917214420166,.000060705112605,
2016m2,1.930070903957187,2.272125865845949,.3420549618887625,2.306928018139871,.0012111898042893,
2016m3,1.986573211844558,2.312535461616493,.3259622497719352,2.363430326027242,.0025902872233885,
2016m4,1.95712259353754,2.388762754237875,.4316401607003351,2.333979707720224,.0030011821857551,
2016m5,1.975389407855893,2.397895272798371,.4225058649424778,2.352246522038577,.0020838084459298,
2016m6,1.942047356986397,2.501435936105206,.5593885791188089,2.318904471169081,.0333177356917278,
2016m7,1.881348779640188,2.054123758148733,.1727749785085448,2.258205893822872,.0416495181013178,
2016m8,2.012635606440983,2.484906649788,.4722710433470176,2.389492720623667,.0091038178785765,
2016m9,2.044829959768001,2.476538368061204,.4317084082932028,2.421687073950685,.0030086644655986,
2016m10,2.032518732453603,2.46809954763559,.4355808151819871,2.409375846636287,.0034484730590555,
2016m11,2.057522379023136,2.525728644308256,.4682062652851195,2.43437949320582,.0083446674071356,
2016m12,1.985594924840798,2.282382405139267,.2967874802984694,2.362452039023482,.0064111462703522,
2017m1,1.925238761167156,2.302585092994046,.3773463318268899,2.30209587534984,2.39333903402e-07,
2017m2,1.866867297460485,2.19722457733622,.3303572798757346,2.243724411643169,.0021622345905738,
2017m3,2.004024080182376,2.397895272798371,.3938711926159946,2.38088119436506,.0002894788649348,
2017m4,1.865140642199021,2.19722457733622,.3320839351371985,2.241997756381705,.0020046375618391,
2017m5,2.023901847844451,2.397895272798371,.3739934249539196,2.400758962027135,8.20071599894e-06,
2017m6,1.939229823048215,2.397895272798371,.4586654497501557,2.316086937230899,.00669260376832,
2017m7,1.883869080665344,2.079441541679836,.1955724610144918,2.260726194848028,.0328641254743118,
2017m8,2.001016999025769,2.397895272798371,.3968782737726015,2.377874113208453,.0004008468313249,
2017m9,2.013504746668047,2.397895272798371,.3843905261303235,2.390361860850731,.0000567522955728,
2017m10,2.077795831336068,2.484906649788,.4071108184519319,2.454652945518752,.0009152866220111,
2017m11,2.094573509716763,2.484906649788,.3903331400712369,2.471430623899447,.0001816032737489,
2017m12,1.950764510495631,2.19722457733622,.2464600668405885,2.327621624678315,.0170033899555367,
2018m1,2.003061540996967,2.40694514268493,.4038836016879634,2.379918655179651,.000730431026873,
2018m2,1.856752678728036,2.219203463322944,.3624507845949079,2.233609792910721,.0002075423321916,
2018m3,1.979533692412234,2.322387701590729,.3428540091784946,2.356390806594918,.0011562111499259,
2018m4,1.942198317941702,2.341805769467545,.3996074515258423,2.319055432124387,.0005175778492275,
2018m5,1.995443079212302,2.41591376127115,.4204706820588484,2.372300193394986,.0019021433028888,
2018m6,1.918933514915946,2.41591376127115,.4969802463552047,2.29579062909863,.0144295668829368,
2018m7,1.928047879269005,2.19722457733622,.2691766980672141,2.304904993451689,.0115950720148008,
