month,synthetic,treated,gap,sq_full,sq_recent
2021m7,3.172108243541129,3.417726683613366,.2456184400722372,.0314525103652224,
2021m8,3.221620063086886,3.720862481493877,.499242418406991,.0058179400308677,
2021m9,3.275020809720054,3.7424202391211,.4673994294010457,.0019742411190079,
2021m10,3.26024719030966,3.658420226965839,.3981730366561793,.0006147404305065,
2021m11,3.332699620256184,3.7658405129107,.4331408926545159,.0001035081688022,
2021m12,3.247295462064383,3.660994289850079,.4136988277856961,.0000858989459973,
2022m1,3.138885182523546,3.588782799628952,.4498976171054063,.0007252583416491,
2022m2,3.109283832471038,3.453789858322546,.3445060258515085,.0061561238700709,
2022m3,3.256883570259972,3.661251283074902,.4043677128149303,.0003459333429227,
2022m4,3.133237446877025,3.491951698480728,.3587142516037032,.0041284151898308,
2022m5,3.198191968956767,3.574590316264942,.3763983473081742,.0021686390608233,
2022m6,3.147185155695548,3.680595188369074,.533410032673526,.0121976643026154,
2022m7,3.104157772004903,3.406516538080475,.3023587660755718,.014546345176889,
2022m8,3.224480995663374,3.75840554167195,.5339245460085764,.0123115778566321,
2022m9,3.257655911740134,3.697591356899875,.4399354451597413,.0002879282596573,
2022m10,3.222327798889919,3.673258100334271,.4509303014443522,.0007819464394603,
2022m11,3.286077380354313,3.774598371532413,.4885209911781003,.004297326255881,
2022m12,3.186223638031023,3.578227222359713,.3920035843286902,.000958732875519,
2023m1,3.162261949939656,3.579064592364204,.4168026424245479,.0000379992576295,
2023m2,3.087316263469199,3.48553851139641,.3982222479272108,.0006123025677283,
2023m3,3.211207798632756,3.627535795480666,.4163279968479103,.00004407631257,
2023m4,3.0716945276172,3.445533214944948,.3738386873277482,.0024135907339272,.0032538506092676
2023m5,3.19943117443184,3.589059139907401,.3896279654755608,.0011114909705136,.0017018310635342
2023m6,3.149449230188157,3.708191735212441,.5587425050242838,.0184349887929561,.0163485080385971
2023m7,3.085947509253311,3.502248584355232,.4163010751019218,.0000444345042595,.0002125806445731
2023m8,3.184806254748179,3.69957209120093,.5147658364527508,.0084270270693586,.0070366287662466
2023m9,3.171718206782002,3.624074275518873,.4523560687368713,.0008637175838119,.0004611690998093
2023m10,3.271675642463231,3.673511961487725,.4018363190244942,.0004465055184459,.0008436063111723
2023m11,3.271072403512916,3.733852823403605,.4627804198906893,.0015851087049372,.0010175589113878
2023m12,3.146769029785684,3.513334922519476,.3665658927337923,.0031810844736752,.0041364614066013
2024m1,3.206379147112643,3.591266591600212,.3848874444875685,.0014500522596118,.0021154274468469
2024m2,3.141008002579055,3.521938954280619,.380930951701564,.0017670290381696,.0024950293692885
2024m3,3.13683614707448,3.471655802648677,.3348196555741971,.0077699536616977,.0092278242872502
2024m4,3.184714527561683,3.641263584169348,.4565490566076651,.0011277547803492,.0006588378020983
2024m5,3.158956648485864,3.59429399485156,.4353373463656967,.0001530255628997,.000019857056281
2024m6,3.031984887583548,3.56586397301905,.5338790854355024,.0123014915356947,.0106085601477592
2024m7,3.152947268802115,3.524004756942136,.3710574881400213,,
2024m8,3.127001628091679,3.601140523147863,.4741388950561842,,
2024m9,3.192212334155365,3.61872521874228,.4265128845869155,,
2024m10,3.309243325662315,3.704998873530815,.3957555478685006,,
2024m11,3.22795416241234,3.679838694064422,.4518845316520821,,
2024m12,3.156862596627176,3.475686224210575,.3188236275833982,,
2025m1,3.17746724626779,3.643358970750984,.4658917244831935,,
2025m2,3.076172473020808,3.453157132664693,.3769846596438846,,
2025m3,3.119052679244193,3.532517972227533,.4134652929833398,,
2025m4,3.150593096035817,3.495901303251414,.3453082072155973,,
2025m5,3.095627944033295,3.591266591600212,.4956386475669174,,
2025m6,3.059614778751111,3.548467252109883,.4888524733587718,,
2025m7,3.125725747560112,3.498928925507807,.3732031779476954,,
2025m8,3.045242520516271,3.518387635502148,.4731451149858779,,
2025m9,3.17883894195973,3.626738061635355,.4478991196756246,,
