pooled_mean,draw,price_draw,price_block1,price_block4,gap_effective_120,gap_marginal_300
148.88484,4895,160.0768302219369,155.2957426838061,163.955621956894,.289187665389276,.2350841128872401
109.7007,4896,146.1734762436788,140.421675824593,146.478518132673,.228786924062986,.1655634440103557
87.10264599999999,4897,172.9521790253077,144.2595734794568,128.6327743999183,.151496551730517,.0939297982509589
142.0851,4898,143.6319735002864,162.9319986515689,147.3921558526266,.3032708573504977,.2436534832569515
124.12058,4899,155.84535628677,147.6161084527947,142.9396721410463,.2461917030592321,.1880618225017127
107.32738,4900,144.3812599769138,150.478358367677,159.1142830423193,.225947565633877,.1617255717641347
341.73004,4901,132.4883176446362,141.9996653841873,152.1872381099903,.694820853055931,.65148032131389
116.9715,4902,159.2197243964159,164.6944313852289,153.1575539482151,.2269574007106648,.1689582454362886
138.96996,4903,143.7084181392068,150.3156493432299,142.849732240593,.2965311601335955,.2365311910480037
222.05223,4904,158.4376506262914,152.977084197622,144.1712655790776,.4243491974755229,.3767504609617299
132.17853,4905,146.351549470788,136.0835970261673,156.3571548668362,.2775406993045634,.2174933916460991
176.86464,4906,136.3438460547007,145.0498839713742,139.2823635257801,.3907233163812108,.3332389630717267
212.08066,4907,141.5369382585591,160.1871140264685,141.7993905699475,.4464541762568189,.3942166167200234
113.83619,4908,135.8876614723198,135.0581406708826,164.507637873842,.25389760777171,.1874698174063297
163.46521,4909,135.9637061889622,154.4831949152286,137.4725081303061,.363868757270325,.3046024082906017
89.27282700000001,4910,162.6928666547801,143.2449845496938,145.1514440513486,.1649812712411756,.1045174159237872
103.96347,4911,140.4864568560525,123.0614704268366,154.2312396833822,.2237016716567845,.157485533476676
93.562431,4912,142.7765572582365,146.7402662451786,149.8962750933567,.1961742948128325,.1291759045138205
181.3461,4913,143.0481927646876,157.3973014314839,140.0928351131507,.3842544676390462,.3291743284597216
185.87399,4914,148.3861097009549,153.0295036779955,153.5673227265245,.3813125040443259,.3281067642609515
152.37444,4915,145.0912613146975,161.0662143676286,152.9644153789526,.3219833029808865,.2641096267002785
137.36888,4916,137.6399389117141,138.5092054840585,139.9069733820259,.3042611663661263,.2420295138724251
111.16573,4917,166.9405967921182,143.8781630268049,158.1510389956603,.2059575648761162,.1495102987861285
102.08151,4918,154.485675891953,146.2659948747819,143.0000979790511,.2012853477439391,.1398500054428106
262.556,4919,139.9213494191603,148.0802902160904,140.0390598666874,.5408749503380031,.4928966218972425
81.022255,4920,132.385584849911,154.1245753763457,142.9822242043257,.1779979070851807,.1041665539399812
141.4677,4921,134.5465199557581,144.4689074271202,140.2515156645217,.3194124037612988,.2566920868866767
123.37749,4922,146.1373938349643,157.6691014932989,146.9447508475763,.2589729666987813,.1976726517076483
100.14391,4923,149.9383168080182,141.3949607582355,137.0626141563589,.2024716692560022,.1391903779629804
393.30945,4924,144.8657327447205,158.4806041892205,140.2943324432386,.7246194314224926,.6862403328361198
180.28899,4925,148.7114022645749,150.9119738024328,156.1114157013658,.3700145667117027,.316308699741825
120.49945,4926,146.1095198669146,152.2829877538999,161.4062238321294,.2527490757686059,.1910418523384142
124.04088,4927,146.6413165012754,141.562456638426,139.6881059485379,.2596236778781668,.1985815564456629
215.67369,4928,141.8141167004639,137.1197857774042,145.8760548340429,.4523953253894286,.4005795246948367
123.67046,4929,162.5032384292712,166.5884574913828,159.397029645007,.2363121969226229,.1800628571371544
204.88524,4930,153.5132282304556,145.9972986151982,141.2791461959141,.4051951117783665,.3550563511083759
106.02484,4931,143.0332169864508,157.9999698458608,151.8002463255251,.2248674714293714,.1599477474892126
128.36517,4932,131.6760556992549,143.6516624348784,165.8361454258655,.2953745035289819,.2296294295917051
251.59277,4933,149.5562462258001,137.9569665098107,145.4755067818508,.4954028549655643,.4484511179494313
193.62547,4934,146.8189647222441,143.6300450545193,141.6793685735528,.3993512146851461,.3465494399320383
90.40817300000001,4935,145.0574822270174,166.0237277747863,153.2067093427817,.1859770496321742,.1193691250542971
101.00322,4936,149.5966445884404,155.8314448024909,155.7364891677262,.2048154946802076,.1415382844078842
168.78299,4937,147.057928498947,146.3121458843897,154.4305636213173,.3511047321662884,.2957119770859193
88.721565,4938,166.0399276359295,143.22932200392,138.1049356373121,.1607495693915319,.1012826702099613
290.47144,4939,141.7345039869193,143.9757318905318,136.0171788158235,.5818083188108301,.5364013666745726
293.08524,4940,148.2412509355681,142.5970047297309,151.8416736893376,.5663778510405657,.5223183243631059
158.9156,4941,140.9063455502198,157.4952245272731,141.37337644077,.3437465845928705,.285424017158023
146.23006,4942,153.98773602221,129.572422816854,150.750300408295,.2938015236326362,.2377637984895683
201.521,4943,152.0832098355605,134.5059075561903,158.1278494521175,.4022611967026489,.3514862715127189
95.551025,4944,170.9209143755055,151.6326004941613,138.0795861027379,.1704441408906767,.1132984921624558
109.87672,4945,146.5486330245259,145.4385973431744,151.1437875366981,.2286560631045114,.1655911258149054
168.88649,4946,152.7953781064749,153.4291196024101,155.4370702718407,.3401224519196968,.2862618678275634
120.44605,4947,147.7001173053708,144.3798394067186,140.8462918912669,.2502253560147646,.1890443491494192
109.21236,4948,145.6235085572378,137.7311534150952,144.1930822349847,.2284629023081771,.1649716738663645
131.19597,4949,150.295671951151,139.0480880950722,155.9449707661716,.2691097384515397,.2101756495149924
477.79913,4950,139.0092731289961,138.9794940507625,165.479268119945,.8580472124479533,.8231068368471529
216.8606,4951,137.3613562011231,132.9892363652974,145.1804235128993,.4663525213027754,.4135733028786893
114.06497,4952,127.0594925795878,146.3536267976732,143.7993617605775,.2699221170877532,.1998833394075997
150.51349,4953,143.7575617609791,150.6039848495089,166.8878614374484,.3206810482441076,.2621760527140694
174.94267,4954,141.0711023330522,165.2034535189114,155.7181160785406,.3759890743673484,.3196379765001748
117.95707,4955,151.4106326649392,146.2404318496603,164.8683507611912,.2394826958840765,.1791827130168181
120.46226,4956,142.3505211279458,144.1290626882624,148.238797338291,.2585464376624006,.1955352141404852
114.91265,4957,134.9953926895883,157.9662259482711,145.7042311300854,.2579138135035589,.1913091481040683
77.808205,4958,156.6938630710656,145.7972090457226,145.0899502077724,.1451128560455748,.0809572775641297
177.12982,4959,159.3359485921324,127.2829248391088,153.6618230657101,.3434131916649128,.2919955040486895
113.34724,4960,159.788461410523,143.1660010942155,149.8925059788282,.2187726950910804,.1604970415356167
256.80307,4961,150.1205717066148,162.3743806279576,159.0473407737501,.502599323798596,.4561715640067319
198.45685,4962,149.5960272211254,135.2897267928775,136.2608087915965,.4021378619669782,.3504900420346246
137.49246,4963,168.9978308612232,156.9748565778593,137.550241875723,.2545933690871581,.201570319009408
115.04302,4964,143.3497424177804,139.5308888321481,148.8603801648232,.2448687239665,.1814213090004837
117.4211,4965,135.3549374775805,153.2639429557618,147.594381061058,.263180682724598,.1971196467664403
226.84309,4966,157.2082352307607,141.5922228272049,154.5594235357356,.4351875851748995,.3877372253866863
232.10861,4967,135.2801134977278,137.1004204833059,164.2581544338315,.5005516621719404,.4487883095702793
104.1273,4968,152.9725391566706,163.90634807322,135.5108731804354,.2075630070066756,.1459013324591564
123.27826,4969,142.5251106900755,147.0910046588462,150.5783815029759,.2645193072549205,.2019744817388843
119.59388,4970,143.8270104656592,161.9664503148585,143.4935059089146,.2542826045917461,.1916639210444137
185.1234,4971,134.6282275688788,153.7282026488173,140.5366810378796,.4116802726584954,.3546845209886701
209.73268,4972,152.5908381740656,155.2301962547634,144.9984780285315,.415857742529334,.3659567694343032
86.440575,4973,143.0862676180129,149.1367650455174,146.4786912872226,.1788280062131544,.1107691895906806
