month,synthetic,treated,gap,sq_full,sq_recent
2022m7,4.572073850041149,4.531846521569248,-.040227328471901,.004971244942599,
2022m8,4.5691165748325,4.526884267589547,-.0422323072429531,.0046925345815833,
2022m9,4.550717171968071,4.517322095414896,-.033395076553175,.0059813685458505,
2022m10,4.558697814754074,4.498030310430188,-.0606675043238862,.0025066924854918,
2022m11,4.553327258444707,4.455393260669863,-.0979339977748435,.0001638498990154,
2022m12,4.541172775239937,4.44229825301545,-.0988745222244871,.0001406563319914,
2023m1,4.564550155448655,4.458640393292194,-.1059097621564611,.0000232769802685,
2023m2,4.572889122052547,4.447463189958055,-.1254259320944922,.0002158415722112,
2023m3,4.567034079881607,4.434856248318414,-.132177831563193,.0004598214241266,
2023m4,4.575836381225368,4.437224795138644,-.1386115860867232,.000777138371134,.0001115035005366
2023m5,4.576276835313022,4.444884056054749,-.131392779258273,.0004267692760837,.0000111603764869
2023m6,4.584371349552827,4.46118433545971,-.1231870140931166,.0001550679850462,.0000236687134361
2023m7,4.603751663680693,4.463260939805398,-.1404907238752955,.0008854397360355,.000154720252233
2023m8,4.589610753156763,4.459103409853308,-.1305073433034547,.0003909699018484,6.02839502487e-06
2023m9,4.578818985203625,4.433194921248282,-.1456240639553421,.0012172897360349,.0003087751721741
2023m10,4.571848820854687,4.437579593794131,-.1342692270605559,.0005538888167369,.0000386531128927
2023m11,4.564041586956729,4.431530829576971,-.1325107573797579,.0004742104180067,.0000198799440522
2023m12,4.541956475637337,4.414856779264584,-.1270996963727535,.0002678234343522,9.07004653309e-07
2024m1,4.553964377966285,4.446877606993498,-.1070867709727867,.000013305084074,.000439543523954
2024m2,4.536806308579973,4.418840607796598,-.1179657007833752,.0000522919359236,.0001017347288249
2024m3,4.565205956877693,4.439587745198413,-.1256182116792806,.0002215283130121,5.92363853967e-06
2024m4,4.56008789518672,4.440177611315912,-.1199102838708077,.0000841971301938,.0000662885884243
2024m5,4.570190186063042,4.438288813682014,-.1319013723810274,.0004480413781022,.0000148171727655
2024m6,4.565224859444572,4.450619426139493,-.114605433305079,.0000149850192439,.0001808118848942
2024m7,4.60344855717516,4.478699521934143,-.1247490352410177,,
2024m8,4.592690239169172,4.468089645439724,-.1246005937294479,,
2024m9,4.593090867247266,4.462915138407221,-.1301757288400447,,
2024m10,4.600555792809272,4.464527856185625,-.1360279366236474,,
2024m11,4.584963547126177,4.460953335227682,-.1240102118984954,,
2024m12,4.585648382945293,4.455277096413474,-.130371286531819,,
2025m1,4.598458174340538,4.496805161309966,-.1016530130305719,,
2025m2,4.579033702585198,4.490768925678116,-.0882647769070823,,
2025m3,4.581898392214796,4.523092074952484,-.0588063172623121,,
2025m4,4.594110174413415,4.55744944977668,-.036660724636735,,
2025m5,4.600452338069191,4.582822322324184,-.0176300157450067,,
2025m6,4.608617981670565,4.637346917683312,.0287289360127474,,
2025m7,4.626895870340639,4.668426635623106,.0415307652824675,,
2025m8,4.623261455839594,4.669177315962384,.0459158601227898,,
2025m9,4.616041001708085,4.679163865896418,.0631228641883324,,
