term,estimate,std_error,conf_low,conf_high,t_stat,p_value,relative_time,pre_period
-2,0.030247511733585027,0.12000977962318055,-0.20497165632784883,0.26546667979501887,0.25204205714367095,0.8010085559836495,-2,True
1,-0.03749174977837089,0.12688572505052492,-0.2861877708773997,0.21120427132065794,-0.2954764987428016,0.7676299026223952,1,False
2,0.20989110021541055,0.1660085931777902,-0.11548574241305823,0.5352679428438794,1.2643387682384821,0.20610846029261803,2,False
3,0.21010663194835896,0.187882767293296,-0.1581435919465012,0.5783568558432192,1.1182858064910774,0.2634449468993205,3,False
4,0.4058301118630446,0.22414219952438985,-0.03348859920475955,0.8451488229308487,1.8105921719523614,0.07020400484004942,4,False
5,0.2975045404271554,0.20213496420240737,-0.09867998940956302,0.6936890702638738,1.471811379100401,0.1410718199282257,5,False
6,0.25821838975851147,0.2009946976383062,-0.13573121761256868,0.6521679971295916,1.2847024960985807,0.19889626569919797,6,False
7,0.434238289718996,0.2206393319550718,0.001785199087055267,0.8666913803509366,1.9680910283367734,0.04905756494692584,7,False
8,0.37993144591002453,0.2152328810574159,-0.04192500096251062,0.8017878927825597,1.7652109846946358,0.07752831315025824,8,False
